YEAR,MO,DY,HR,T2M,T2MDEW,T2MWET,QV2M,RH2M,PRECTOTCORR,PS,WS10M,WD10M,WS50M,WD50M,ALLSKY_SFC_SW_DWN
2020,1,11,2,25.59,21.76,23.68,16.24,79.38,0.03,100.83,3.79,177.05,5.82,176.46,0.0
2020,1,11,3,25.31,22.42,23.87,16.91,84.0,0.02,100.84,3.56,179.87,5.49,180.08,0.0
2020,1,11,4,25.1,22.87,23.98,17.33,87.31,0.01,100.87,3.02,179.56,4.93,179.91,0.0
2020,1,11,5,24.8,23.13,23.97,17.64,90.38,0.0,100.91,2.31,174.17,4.32,174.61,0.0
2020,1,11,6,24.78,23.26,24.02,17.76,91.25,0.0,100.98,2.28,166.53,3.76,167.41,14.73
2020,1,11,7,26.63,23.07,24.85,17.52,80.69,0.0,101.05,2.94,169.44,3.47,172.64,128.05
2020,1,11,8,29.39,22.05,25.72,16.48,64.69,0.0,101.12,2.87,174.06,3.24,175.29,291.48
2020,1,11,9,31.72,21.16,26.44,15.56,53.56,0.01,101.12,2.6,168.01,2.86,168.35,462.7
2020,1,11,10,33.58,20.61,27.09,15.08,46.62,0.01,101.05,2.19,159.11,2.35,158.8,605.34
2020,1,11,11,34.96,19.98,27.47,14.47,41.5,0.02,100.95,1.67,150.19,1.73,148.68,575.95
2020,1,11,12,35.84,19.26,27.55,13.85,37.81,0.02,100.8,1.26,144.34,1.28,140.96,546.79
2020,1,11,13,36.21,18.74,27.48,13.49,35.94,0.02,100.66,1.07,141.54,1.08,137.64,510.88
2020,1,11,14,36.12,18.36,27.24,13.12,35.25,0.03,100.58,1.07,138.26,1.08,133.25,399.78
2020,1,11,15,35.61,18.06,26.83,12.88,35.56,0.02,100.57,1.22,138.12,1.26,133.49,262.83
2020,1,11,16,34.51,17.9,26.21,12.76,37.44,0.01,100.6,1.41,150.88,1.53,147.53,125.28
2020,1,11,17,32.83,18.7,25.76,13.43,43.31,0.0,100.66,1.31,171.44,2.38,173.02,28.88
2020,1,11,18,31.5,18.73,25.12,13.49,46.75,0.0,100.74,2.01,189.39,3.97,190.2,0.0
2020,1,11,19,30.88,19.04,24.96,13.73,49.31,0.0,100.81,2.74,199.68,5.01,198.27,0.0
2020,1,11,20,30.01,19.79,24.9,14.34,54.38,0.0,100.86,2.95,206.57,4.97,203.46,0.0
2020,1,11,21,29.07,20.6,24.83,15.14,60.31,0.0,100.86,2.57,212.1,4.08,207.1,0.0
2020,1,11,22,28.3,21.19,24.75,15.69,65.44,0.0,100.84,1.98,209.6,3.11,202.44,0.0
2020,1,11,23,27.8,21.59,24.69,16.11,69.06,0.0,100.84,1.75,196.65,2.77,187.63,0.0
2020,1,12,0,27.36,21.98,24.67,16.48,72.5,0.0,100.84,1.99,186.54,3.09,182.32,0.0
2020,1,12,1,26.93,22.41,24.67,16.91,76.31,0.0,100.82,2.51,185.36,3.45,184.29,0.0
2020,1,12,2,26.51,22.76,24.63,17.27,79.75,0.0,100.8,2.68,183.34,3.61,182.73,0.0
2020,1,12,3,26.08,22.97,24.52,17.46,82.94,0.0,100.81,2.49,177.84,3.69,177.82,0.0
2020,1,12,4,25.71,23.09,24.4,17.58,85.38,0.0,100.84,2.42,173.15,3.74,173.4,0.0
2020,1,12,5,25.28,23.14,24.21,17.64,87.81,0.0,100.88,2.14,168.65,3.77,168.41,0.0
2020,1,12,6,25.24,23.17,24.2,17.64,88.12,0.0,100.96,2.48,162.42,3.76,163.07,12.81
2020,1,12,7,26.98,22.83,24.91,17.27,78.0,0.0,101.03,3.25,167.5,3.78,169.99,137.53
2020,1,12,8,29.33,22.03,25.68,16.42,64.75,0.0,101.1,2.83,165.93,3.05,166.82,310.81
2020,1,12,9,31.38,21.14,26.26,15.56,54.56,0.0,101.1,2.25,148.08,2.33,147.32,490.4
2020,1,12,10,32.87,20.5,26.68,14.95,48.19,0.0,101.04,2.14,123.52,2.19,120.68,563.99
2020,1,12,11,33.82,19.98,26.9,14.47,44.25,0.0,100.95,2.33,103.94,2.41,100.07,581.79
2020,1,12,12,34.26,19.6,26.94,14.16,42.19,0.0,100.81,2.61,93.08,2.73,88.69,587.37
2020,1,12,13,34.47,19.31,26.89,13.92,40.94,0.0,100.68,2.92,87.4,3.08,83.16,510.99
2020,1,12,14,33.98,19.12,26.55,13.79,41.56,0.0,100.61,3.29,86.59,3.55,83.44,417.53
2020,1,12,15,33.52,18.95,26.24,13.67,42.19,0.0,100.6,3.54,87.22,3.92,84.74,290.48
2020,1,12,16,32.72,18.76,25.74,13.49,43.69,0.0,100.65,3.64,88.89,4.19,87.11,148.73
2020,1,12,17,31.35,18.67,25.01,13.43,46.94,0.0,100.72,3.04,92.36,4.43,92.63,35.52
2020,1,12,18,29.92,18.82,24.37,13.55,51.38,0.0,100.78,2.52,96.42,4.79,97.68,0.0
2020,1,12,19,28.8,19.35,24.08,13.98,56.69,0.91,100.86,2.49,93.6,4.73,95.02,0.0
2020,1,12,20,27.46,20.4,23.93,14.89,65.44,0.26,100.91,2.23,86.79,4.52,87.42,0.0
2020,1,12,21,26.46,20.59,23.52,15.08,70.25,0.03,100.92,2.05,79.03,4.1,79.23,0.0
2020,1,12,22,25.7,20.4,23.05,14.89,72.5,0.0,100.9,1.75,74.72,3.48,73.97,0.0
2020,1,12,23,25.15,20.28,22.72,14.77,74.31,0.07,100.88,1.5,77.63,2.93,76.11,0.0
2020,1,13,0,24.68,20.36,22.52,14.89,76.81,0.1,100.86,1.38,83.52,2.6,82.04,0.0
2020,1,13,1,24.27,20.45,22.36,14.95,79.19,0.1,100.81,1.33,83.92,2.5,81.54,0.0
2020,1,13,2,23.9,20.61,22.25,15.14,81.75,0.21,100.8,1.42,79.86,2.82,77.35,0.0
2020,1,13,3,23.55,20.82,22.19,15.32,84.62,1.33,100.83,1.69,76.67,3.35,75.12,0.0
2020,1,13,4,23.43,21.21,22.32,15.69,87.38,1.52,100.88,1.86,71.87,3.61,72.11,0.0
2020,1,13,5,23.27,21.36,22.31,15.81,89.0,1.08,100.93,1.97,64.35,3.79,64.86,0.0
2020,1,13,6,23.16,21.25,22.21,15.69,89.0,1.18,101.0,2.4,53.06,4.06,53.62,13.73
2020,1,13,7,24.03,21.13,22.58,15.56,83.88,0.61,101.09,3.33,48.71,4.37,50.65,132.12
2020,1,13,8,25.63,20.4,23.02,14.89,72.88,0.15,101.17,3.99,54.97,4.75,57.23,299.45
2020,1,13,9,27.73,19.2,23.46,13.85,59.94,0.01,101.18,3.87,58.72,4.5,59.87,493.19
2020,1,13,10,29.8,17.99,23.9,12.82,49.25,0.0,101.14,3.75,60.28,4.37,60.09,685.7
2020,1,13,11,31.37,16.99,24.19,12.02,42.19,0.0,101.05,3.72,62.73,4.39,61.29,867.9
2020,1,13,12,32.59,16.32,24.46,11.54,37.69,0.0,100.92,3.57,65.85,4.26,63.43,864.18
2020,1,13,13,33.37,15.9,24.63,11.23,35.12,0.0,100.77,3.28,69.92,3.95,66.83,810.94
2020,1,13,14,33.83,15.51,24.67,10.93,33.38,0.0,100.67,3.01,75.14,3.65,71.68,690.76
2020,1,13,15,33.76,15.0,24.38,10.62,32.44,0.0,100.62,2.85,81.18,3.46,77.63,500.25
2020,1,13,16,32.9,15.26,24.08,10.8,34.62,0.0,100.63,2.37,89.62,3.18,87.75,268.77
2020,1,13,17,30.07,19.05,24.56,13.79,51.81,0.0,100.67,1.73,108.68,3.04,106.43,50.94
2020,1,13,18,28.33,18.39,23.37,13.18,54.81,0.0,100.73,1.9,117.62,3.25,114.41,0.0
2020,1,13,19,27.32,18.0,22.66,12.82,56.69,0.0,100.81,1.97,114.12,3.55,109.79,0.0
2020,1,13,20,26.31,17.95,22.13,12.76,60.0,0.0,100.89,1.97,109.94,3.54,105.88,0.0
2020,1,13,21,25.37,18.19,21.78,12.94,64.31,0.0,100.94,1.91,108.36,3.38,104.71,0.0
2020,1,13,22,24.56,18.42,21.49,13.12,68.5,0.0,100.97,1.87,111.09,3.25,108.78,0.0
2020,1,13,23,23.97,18.61,21.29,13.31,71.88,0.0,101.0,1.8,118.45,3.06,117.35,0.0
2020,1,14,0,23.44,18.74,21.08,13.43,74.81,0.0,101.02,1.71,124.56,2.91,123.26,0.0
2020,1,14,1,22.95,18.8,20.87,13.43,77.31,0.0,101.01,1.57,128.35,2.66,126.77,0.0
2020,1,14,2,22.58,18.77,20.68,13.43,79.0,0.0,101.02,1.36,125.15,2.28,122.82,0.0
2020,1,14,3,22.3,18.73,20.51,13.43,80.12,0.0,101.05,1.21,110.43,2.05,107.05,0.0
2020,1,14,4,22.08,18.69,20.38,13.37,81.06,0.0,101.09,1.17,86.54,2.04,84.07,0.0
2020,1,14,5,21.76,18.58,20.17,13.24,82.06,0.0,101.15,1.31,59.45,2.33,60.09,0.0
2020,1,14,6,21.74,18.56,20.15,13.24,82.06,0.0,101.22,1.73,41.33,2.95,42.86,15.59
2020,1,14,7,24.01,18.2,21.11,12.94,70.0,0.0,101.29,2.83,43.21,3.25,46.46,181.97
2020,1,14,8,26.68,17.17,21.92,12.15,56.19,0.0,101.34,2.73,42.22,3.02,43.32,412.55
2020,1,14,9,29.35,16.04,22.69,11.35,44.81,0.0,101.31,2.79,37.48,3.16,38.57,623.29
2020,1,14,10,31.5,14.97,23.23,10.56,37.0,0.0,101.23,3.28,38.23,3.77,38.6,777.44
2020,1,14,11,33.24,13.96,23.6,9.89,31.31,0.0,101.13,3.63,39.06,4.2,38.96,863.84
2020,1,14,12,34.51,13.28,23.89,9.46,27.88,0.0,100.99,3.7,39.43,4.3,39.25,874.09
2020,1,14,13,35.19,12.77,23.98,9.16,25.88,0.0,100.84,3.56,40.82,4.13,40.78,783.92
2020,1,14,14,35.37,12.34,23.85,8.91,24.94,0.0,100.75,3.4,43.98,3.95,43.88,673.85
2020,1,14,15,34.98,12.07,23.52,8.73,25.06,0.0,100.72,3.3,47.31,3.85,47.05,484.57
2020,1,14,16,33.72,12.62,23.16,9.09,27.88,0.0,100.72,2.94,51.03,3.82,50.81,264.99
2020,1,14,17,29.81,16.8,23.3,11.9,45.69,0.0,100.76,2.27,55.38,4.15,55.2,48.35
2020,1,14,18,27.7,16.05,21.88,11.35,49.12,0.0,100.84,2.8,57.77,5.16,57.92,0.0
2020,1,14,19,26.73,15.4,21.07,10.86,49.94,0.0,100.92,3.23,59.27,6.39,59.67,0.0
2020,1,14,20,25.8,15.12,20.46,10.68,51.69,0.0,101.0,3.57,60.63,7.06,60.62,0.0
2020,1,14,21,24.83,15.42,20.12,10.86,55.81,0.0,101.05,3.46,63.43,6.95,63.43,0.0
2020,1,14,22,23.98,15.98,19.98,11.23,60.88,0.0,101.05,3.03,70.12,6.39,70.28,0.0
2020,1,14,23,23.35,16.53,19.94,11.66,65.44,0.0,101.03,2.61,80.88,5.55,81.01,0.0
2020,1,15,0,22.85,16.96,19.9,11.96,69.25,0.0,101.02,2.3,93.89,4.8,93.64,0.0
2020,1,15,1,22.38,17.26,19.82,12.21,72.69,0.0,101.0,2.03,105.43,4.08,104.54,0.0
2020,1,15,2,21.96,17.55,19.76,12.45,75.94,0.0,100.99,1.72,113.06,3.16,111.93,0.0
2020,1,15,3,21.71,17.78,19.75,12.63,78.25,0.0,101.01,1.33,115.36,2.22,114.04,0.0
2020,1,15,4,21.69,17.91,19.8,12.7,79.0,0.0,101.04,0.85,106.6,1.32,104.36,0.0
2020,1,15,5,21.72,17.97,19.84,12.76,79.12,0.0,101.08,0.52,68.04,0.83,65.6,0.0
2020,1,15,6,21.73,18.05,19.89,12.82,79.5,0.0,101.15,0.73,29.59,1.16,34.55,15.45
2020,1,15,7,23.83,18.05,20.94,12.82,70.0,0.0,101.24,1.21,62.77,1.45,73.03,178.33
2020,1,15,8,26.58,18.0,22.3,12.76,59.25,0.0,101.31,1.35,104.04,1.53,106.95,415.05
2020,1,15,9,29.14,17.59,23.37,12.45,49.75,0.0,101.31,1.13,98.75,1.26,95.32,625.87
2020,1,15,10,31.44,17.05,24.25,12.02,42.12,0.0,101.26,1.19,75.14,1.39,71.26,776.57
2020,1,15,11,33.14,16.58,24.86,11.66,37.19,0.0,101.15,1.31,64.96,1.54,62.13,862.93
2020,1,15,12,34.37,16.0,25.19,11.29,33.44,0.0,101.01,1.25,65.35,1.46,62.61,870.61
2020,1,15,13,35.05,15.58,25.31,10.99,31.38,0.0,100.87,1.1,74.39,1.28,70.46,789.97
2020,1,15,14,35.24,15.19,25.22,10.74,30.31,0.0,100.78,1.08,92.08,1.24,87.1,598.74
2020,1,15,15,34.92,14.83,24.87,10.5,30.12,0.0,100.74,1.23,110.39,1.38,105.45,416.94
2020,1,15,16,33.92,14.76,24.34,10.44,31.69,0.0,100.77,1.31,121.61,1.51,118.42,222.63
2020,1,15,17,31.36,17.94,24.65,12.88,45.25,0.0,100.83,1.14,140.3,1.78,140.16,33.82
2020,1,15,18,29.67,17.21,23.44,12.27,47.38,0.0,100.9,1.51,156.88,2.29,157.55,0.0
2020,1,15,19,28.48,16.97,22.73,12.08,50.0,0.0,100.98,1.7,160.15,2.72,161.25,0.0
2020,1,15,20,27.37,16.8,22.08,11.9,52.69,0.0,101.04,1.79,151.87,3.07,154.87,0.0
2020,1,15,21,26.19,16.67,21.44,11.78,55.94,0.0,101.08,1.93,140.25,3.58,145.03,0.0
2020,1,15,22,25.12,16.67,20.9,11.78,59.56,0.0,101.09,2.15,138.54,4.12,142.87,0.0
2020,1,15,23,24.15,16.78,20.46,11.9,63.69,0.0,101.09,2.32,146.1,4.49,147.94,0.0
2020,1,16,0,23.3,17.07,20.18,12.08,68.31,0.0,101.07,2.33,156.95,4.58,157.24,0.0
2020,1,16,1,22.58,17.57,20.08,12.51,73.56,0.0,101.02,2.17,169.22,4.38,169.09,0.0
2020,1,16,2,21.97,18.31,20.14,13.12,79.88,0.0,100.97,1.99,182.25,3.99,182.02,0.0
2020,1,16,3,21.5,18.99,20.24,13.67,85.62,0.0,100.96,1.87,195.26,3.49,194.91,0.0
2020,1,16,4,21.15,19.5,20.33,14.1,90.19,0.0,100.99,1.74,209.68,3.0,209.43,0.0
2020,1,16,5,20.95,19.8,20.37,14.34,92.94,0.0,101.02,1.57,226.01,2.56,225.87,0.0
2020,1,16,6,21.37,19.94,20.65,14.47,91.44,0.0,101.1,1.37,245.48,2.16,245.2,14.84
2020,1,16,7,24.26,19.7,21.98,14.22,75.69,0.0,101.19,0.93,256.9,0.86,252.06,173.48
2020,1,16,8,28.15,17.98,23.06,12.76,54.06,0.0,101.28,0.25,33.69,0.3,33.27,406.65
2020,1,16,9,30.83,16.81,23.83,11.84,43.06,0.0,101.29,0.61,22.62,0.76,23.12,617.61
2020,1,16,10,32.79,16.21,24.5,11.41,37.06,0.0,101.26,1.19,27.24,1.46,28.34,770.91
2020,1,16,11,34.33,15.76,25.05,11.05,33.0,0.0,101.17,1.72,28.55,2.05,29.2,773.79
2020,1,16,12,35.37,15.44,25.4,10.86,30.5,0.0,101.04,1.99,27.37,2.37,27.92,738.15
2020,1,16,13,35.88,15.03,25.46,10.56,28.88,0.0,100.9,2.03,25.97,2.43,26.57,645.03
2020,1,16,14,35.92,14.65,25.28,10.31,28.12,0.0,100.8,1.96,25.03,2.34,25.54,498.78
2020,1,16,15,35.48,14.35,24.91,10.13,28.25,0.0,100.76,1.82,25.46,2.18,25.74,354.87
2020,1,16,16,34.4,14.63,24.51,10.31,30.56,0.0,100.78,1.56,24.52,2.02,24.68,182.76
2020,1,16,17,32.12,16.94,24.53,12.02,40.38,0.0,100.82,1.07,21.49,1.66,21.5,35.1
2020,1,16,18,31.37,15.43,23.4,10.86,38.25,0.0,100.89,0.99,19.87,1.4,20.26,0.0
2020,1,16,19,30.58,15.35,22.97,10.8,39.81,0.0,100.98,0.97,26.15,1.45,27.67,0.0
2020,1,16,20,29.55,15.44,22.49,10.86,42.44,0.0,101.06,1.15,41.15,1.85,42.26,0.0
2020,1,16,21,28.44,15.55,21.99,10.93,45.5,0.0,101.11,1.44,56.31,2.41,56.1,0.0
2020,1,16,22,27.4,15.62,21.51,10.99,48.56,0.0,101.13,1.68,70.47,2.92,69.14,0.0
2020,1,16,23,26.23,15.9,21.06,11.17,53.0,0.0,101.13,1.81,86.53,3.16,84.75,0.0
2020,1,17,0,25.36,16.27,20.82,11.47,57.12,0.0,101.1,1.83,108.13,3.12,106.44,0.0
2020,1,17,1,24.52,16.59,20.56,11.72,61.31,0.0,101.06,1.87,133.14,3.19,132.42,0.0
2020,1,17,2,23.86,16.99,20.43,12.02,65.44,0.0,101.02,1.99,154.44,3.5,154.06,0.0
2020,1,17,3,23.38,17.47,20.42,12.39,69.38,0.0,101.02,2.0,167.16,3.61,167.11,0.0
2020,1,17,4,23.0,17.99,20.5,12.82,73.38,0.0,101.04,1.86,174.94,3.32,175.82,0.0
2020,1,17,5,22.73,18.57,20.65,13.31,77.44,0.0,101.08,1.57,180.57,2.71,182.65,0.0
2020,1,17,6,23.04,19.06,21.05,13.73,78.44,0.0,101.15,1.04,185.62,1.79,190.04,13.12
2020,1,17,7,25.51,19.46,22.48,14.04,69.38,0.0,101.23,0.83,164.13,1.06,157.02,147.02
2020,1,17,8,28.46,19.16,23.81,13.73,57.12,0.0,101.31,1.37,86.4,1.73,83.26,359.61
2020,1,17,9,31.2,18.41,24.8,13.12,46.56,0.0,101.32,2.51,61.36,2.96,60.93,561.91
2020,1,17,10,33.13,17.55,25.34,12.39,39.56,0.0,101.26,3.16,53.05,3.67,52.79,693.49
2020,1,17,11,34.74,16.59,25.67,11.66,34.0,0.0,101.17,3.54,49.92,4.11,49.86,726.02
2020,1,17,12,35.9,15.81,25.86,11.11,30.38,0.0,101.06,3.59,49.86,4.18,49.85,795.97
2020,1,17,13,36.42,15.11,25.76,10.62,28.19,0.0,100.94,3.41,51.89,3.99,51.76,702.77
2020,1,17,14,36.52,14.54,25.53,10.25,27.0,0.0,100.83,3.21,55.11,3.77,54.79,578.79
2020,1,17,15,36.08,14.06,25.07,9.95,26.88,0.0,100.79,3.08,59.34,3.64,58.97,377.43
2020,1,17,16,34.92,14.16,24.54,10.07,28.88,0.0,100.81,2.71,62.33,3.44,62.21,199.82
2020,1,17,17,31.69,16.47,24.08,11.72,40.31,0.0,100.86,1.92,65.42,3.39,64.74,37.93
2020,1,17,18,29.93,15.83,22.88,11.23,42.69,0.0,100.93,2.23,67.57,3.96,66.42,0.0
2020,1,17,19,28.84,15.69,22.26,11.11,45.12,0.0,101.03,2.53,69.38,4.83,68.34,0.0
2020,1,17,20,27.69,15.78,21.74,11.17,48.5,0.0,101.13,2.83,72.16,5.41,71.38,0.0
2020,1,17,21,26.61,16.06,21.33,11.35,52.5,0.0,101.19,2.81,76.97,5.39,76.41,0.0
2020,1,17,22,25.71,16.49,21.1,11.66,56.81,0.0,101.2,2.5,86.78,5.01,85.89,0.0
2020,1,17,23,25.02,16.92,20.97,11.96,60.81,0.0,101.19,2.21,100.4,4.52,99.04,0.0
2020,1,18,0,24.42,17.33,20.87,12.27,64.69,0.0,101.16,1.95,114.1,3.9,112.97,0.0
2020,1,18,1,23.87,17.76,20.81,12.63,68.75,0.0,101.11,1.71,124.2,3.21,123.57,0.0
2020,1,18,2,23.37,18.19,20.78,13.0,72.75,0.0,101.05,1.38,128.56,2.38,128.19,0.0
2020,1,18,3,23.08,18.52,20.8,13.24,75.69,0.0,101.04,0.94,122.11,1.51,120.56,0.0
2020,1,18,4,22.93,18.75,20.84,13.49,77.5,0.0,101.06,0.46,87.09,0.75,83.46,0.0
2020,1,18,5,22.51,18.9,20.7,13.55,80.19,0.0,101.09,0.64,10.49,1.06,13.63,0.0
2020,1,18,6,22.48,18.95,20.72,13.61,80.62,0.0,101.14,1.31,358.29,2.09,0.21,13.12
2020,1,18,7,24.61,18.78,21.69,13.43,70.0,0.0,101.21,2.2,15.02,2.43,19.13,157.22
2020,1,18,8,27.28,18.28,22.78,13.0,57.88,0.0,101.27,2.06,23.65,2.19,25.29,365.78
2020,1,18,9,30.23,17.65,23.94,12.45,46.88,0.0,101.26,1.97,20.87,2.15,21.53,575.07
2020,1,18,10,32.44,16.92,24.69,11.9,39.44,0.0,101.2,2.49,15.82,2.82,16.08,703.63
2020,1,18,11,34.23,16.44,25.34,11.6,34.62,0.0,101.11,3.09,15.41,3.53,15.51,794.47
2020,1,18,12,35.44,16.17,25.81,11.41,31.81,0.0,101.0,3.32,16.82,3.84,17.03,803.11
2020,1,18,13,36.06,15.76,25.9,11.11,29.94,0.0,100.87,3.31,18.86,3.85,18.95,717.58
2020,1,18,14,36.13,15.24,25.69,10.74,28.88,0.0,100.76,3.18,21.96,3.71,22.03,556.44
2020,1,18,15,35.77,14.8,25.28,10.44,28.62,0.0,100.73,3.03,27.49,3.56,27.41,376.61
2020,1,18,16,34.83,14.53,24.68,10.25,29.62,0.0,100.74,2.83,35.45,3.52,35.35,189.22
2020,1,18,17,31.8,16.53,24.16,11.72,40.12,0.0,100.8,2.01,45.63,3.67,45.35,33.74
2020,1,18,18,30.08,15.83,22.96,11.23,42.31,0.0,100.87,2.44,54.53,4.42,54.49,0.0
2020,1,18,19,29.2,15.33,22.26,10.8,43.06,0.0,100.96,2.99,60.89,5.75,60.96,0.0
2020,1,18,20,28.37,15.03,21.7,10.62,44.25,0.0,101.06,3.89,65.34,6.89,65.56,0.0
2020,1,18,21,27.32,15.14,21.23,10.68,47.31,0.0,101.11,3.98,70.75,6.91,71.75,0.0
2020,1,18,22,26.33,15.63,20.98,10.99,51.75,0.0,101.12,3.36,81.17,6.2,82.76,0.0
2020,1,18,23,25.53,16.3,20.92,11.47,56.69,0.0,101.12,2.67,97.06,5.48,98.2,0.0
2020,1,19,0,24.83,17.01,20.92,12.02,61.94,0.0,101.1,2.21,113.94,4.81,114.36,0.0
2020,1,19,1,24.18,17.77,20.98,12.7,67.75,0.0,101.06,1.94,126.82,4.15,127.88,0.0
2020,1,19,2,23.59,18.42,21.01,13.24,73.19,0.0,101.04,1.71,134.07,3.43,137.12,0.0
2020,1,19,3,23.12,18.91,21.01,13.67,77.62,0.0,101.04,1.39,133.64,2.65,138.94,0.0
2020,1,19,4,22.76,19.23,21.0,13.92,80.88,0.0,101.08,1.05,126.87,1.84,132.59,0.0
2020,1,19,5,22.48,19.4,20.94,14.04,83.12,0.0,101.14,0.73,106.7,1.15,108.19,0.0
2020,1,19,6,22.68,19.41,21.05,14.04,82.19,0.0,101.19,0.72,60.95,1.16,60.49,13.43
2020,1,19,7,24.91,19.02,21.97,13.67,70.06,0.0,101.27,1.54,68.9,1.79,75.6,135.36
2020,1,19,8,27.55,18.85,23.19,13.49,59.12,0.0,101.33,1.39,80.33,1.53,84.73,323.2
2020,1,19,9,30.09,18.26,24.18,13.0,49.19,0.0,101.33,1.31,70.81,1.5,72.79,517.67
2020,1,19,10,32.45,17.06,24.76,12.02,39.88,0.0,101.28,1.9,53.89,2.19,54.72,665.73
2020,1,19,11,34.3,16.18,25.24,11.41,33.94,0.0,101.18,2.41,41.85,2.77,42.37,717.55
2020,1,19,12,35.58,15.66,25.62,11.05,30.62,0.0,101.07,2.71,34.79,3.13,35.44,714.38
2020,1,19,13,36.24,15.08,25.65,10.62,28.44,0.0,100.94,2.86,32.04,3.31,32.56,646.09
2020,1,19,14,36.44,14.57,25.51,10.31,27.19,0.0,100.84,2.88,32.27,3.36,32.84,548.07
2020,1,19,15,36.01,14.13,25.07,10.01,27.06,0.0,100.81,2.87,35.68,3.38,35.97,350.0
2020,1,19,16,34.98,14.01,24.5,9.95,28.44,0.0,100.83,2.57,40.19,3.31,40.41,193.32
2020,1,19,17,32.4,16.04,24.22,11.35,37.62,0.0,100.87,1.82,45.87,3.32,45.67,36.95
2020,1,19,18,31.05,15.22,23.13,10.74,38.5,0.0,100.94,2.18,50.83,4.01,50.22,0.0
2020,1,19,19,30.1,14.73,22.42,10.44,39.38,0.0,101.03,2.84,55.3,5.41,55.12,0.0
2020,1,19,20,29.13,14.7,21.92,10.38,41.44,0.0,101.13,3.86,58.5,6.55,58.66,0.0
2020,1,19,21,27.99,15.26,21.62,10.74,45.88,0.0,101.19,3.83,63.17,6.55,63.98,0.0
2020,1,19,22,27.08,16.08,21.58,11.29,50.88,0.0,101.22,3.17,72.77,5.72,74.22,0.0
2020,1,19,23,26.31,16.65,21.48,11.72,55.31,0.0,101.22,2.46,86.36,4.9,87.08,0.0
2020,1,20,0,25.63,17.04,21.33,12.02,58.94,0.0,101.21,2.08,97.34,4.34,97.14,0.0
2020,1,20,1,24.98,17.37,21.18,12.27,62.62,0.0,101.17,1.84,100.5,3.75,99.36,0.0
2020,1,20,2,24.38,17.62,21.0,12.51,66.0,0.0,101.12,1.64,93.56,3.26,90.82,0.0
2020,1,20,3,23.85,17.62,20.73,12.51,68.19,0.0,101.09,1.97,78.33,3.68,77.74,0.0
2020,1,20,4,23.26,17.58,20.42,12.45,70.44,0.0,101.09,1.99,65.44,3.52,65.31,0.0
2020,1,20,5,22.62,17.51,20.07,12.39,72.94,0.0,101.12,1.78,51.42,3.26,51.92,0.0
2020,1,20,6,22.5,17.4,19.95,12.33,72.94,0.0,101.16,2.03,39.52,3.23,40.59,13.45
2020,1,20,7,24.4,16.78,20.59,11.84,62.44,0.0,101.25,2.88,44.56,3.34,47.18,155.38
2020,1,20,8,26.98,16.16,21.57,11.35,51.5,0.0,101.32,2.53,51.89,2.81,54.05,368.95
2020,1,20,9,29.85,15.68,22.76,10.99,42.25,0.0,101.34,2.14,59.97,2.4,63.1,589.98
2020,1,20,10,33.22,14.89,24.05,10.5,33.25,0.0,101.28,2.28,75.11,2.62,77.58,744.24
2020,1,20,11,35.39,15.01,25.2,10.56,29.69,0.0,101.17,2.11,83.19,2.45,84.69,844.87
2020,1,20,12,36.68,15.22,25.94,10.68,28.0,0.0,101.05,1.78,86.47,2.08,87.63,848.74
2020,1,20,13,37.37,15.15,26.26,10.68,26.81,0.0,100.91,1.5,86.72,1.77,86.96,784.31
2020,1,20,14,37.52,15.05,26.29,10.62,26.44,0.0,100.82,1.4,85.85,1.65,85.39,612.13
2020,1,20,15,37.13,15.02,26.08,10.62,27.0,0.0,100.79,1.47,86.04,1.74,85.36,390.62
2020,1,20,16,36.15,15.19,25.67,10.68,28.75,0.0,100.82,1.62,83.9,1.93,83.25,196.84
2020,1,20,17,33.48,17.19,25.33,12.21,38.12,0.0,100.89,1.3,86.21,2.1,84.88,36.39
2020,1,20,18,31.66,17.2,24.43,12.21,42.12,0.0,100.98,1.47,92.74,2.57,91.22,0.0
2020,1,20,19,31.14,16.7,23.92,11.84,42.12,0.0,101.11,1.8,94.99,3.77,96.3,0.0
2020,1,20,20,30.83,16.58,23.7,11.72,42.62,0.0,101.27,2.75,105.97,4.87,103.08,0.0
2020,1,20,21,29.55,17.19,23.37,12.21,47.75,0.0,101.39,3.2,116.57,5.02,111.57,0.0
2020,1,20,22,28.4,17.76,23.08,12.63,52.88,0.0,101.44,3.08,129.55,4.89,124.86,0.0
2020,1,20,23,27.54,18.23,22.88,13.0,57.19,0.0,101.43,2.39,144.7,3.87,140.4,0.0
2020,1,21,0,26.78,18.59,22.69,13.31,61.12,0.0,101.4,1.99,155.65,3.01,151.31,0.0
2020,1,21,1,26.13,18.84,22.48,13.55,64.5,0.0,101.32,1.6,157.68,2.28,153.96,0.0
2020,1,21,2,25.7,19.01,22.36,13.67,66.75,0.0,101.25,1.08,149.18,1.68,150.69,0.0
2020,1,21,3,25.12,19.11,22.12,13.79,69.56,0.0,101.22,0.73,124.03,1.25,133.23,0.0
2020,1,21,4,24.53,19.15,21.84,13.79,72.25,0.0,101.24,0.65,100.37,1.01,105.22,0.0
2020,1,21,5,24.04,19.14,21.58,13.79,74.38,0.0,101.27,0.6,76.5,0.92,74.79,0.0
